id,realtionship_status,Industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee
16888,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
16892,Married-civ-spouse,Other,Comedy,Male,40,Daytime,United-States,0.057973411,High,Yes
16895,Never-married,Political,Infomercial,Male,25,Morning,United-States,0.037464672,Low,No
16896,Never-married,Auto,Comedy,Female,40,Morning,Japan,0.037464672,High,No
16907,Married-civ-spouse,Pharma,Drama,Female,40,Morning,United-States,0.055522597,High,No
16914,Married-civ-spouse,Other,Infomercial,Male,45,Primetime,United-States,0.037464672,High,No
16920,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.037464672,Low,No
16922,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
16923,Never-married,Auto,Comedy,Male,40,Primetime,Germany,0.037464672,High,No
16924,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
16940,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
16943,Married-civ-spouse,Pharma,Comedy,Female,58,Primetime,United-States,0.037464672,Low,Yes
16954,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
16960,Never-married,Entertainment,Infomercial,Male,52,Morning,United-States,0.037464672,High,Yes
16961,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
16964,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Low,Yes
16967,Never-married,ClassAction,Comedy,Female,30,Morning,United-States,0.037464672,High,Yes
16968,Divorced,Entertainment,Comedy,Male,55,Primetime,Cuba,0.037464672,Low,Yes
16969,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
16973,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
16976,Never-married,Political,Comedy,Male,20,Morning,United-States,0.037464672,High,No
16983,Separated,ClassAction,Comedy,Male,35,Primetime,United-States,0.037464672,High,No
16988,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,High,Yes
16991,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.080517005,Medium,No
16995,Separated,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
16996,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
16997,Married-civ-spouse,ClassAction,Drama,Male,25,Daytime,Philippines,0.037464672,Low,No
16999,Married-civ-spouse,Pharma,Comedy,Female,60,Morning,United-States,0.173579841,High,Yes
17004,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,No
17012,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
17014,Never-married,Political,Comedy,Male,50,Morning,United-States,0.037464672,Medium,No
17021,Divorced,Auto,Comedy,Male,80,Primetime,United-States,0.037464672,High,Yes
17022,Married-civ-spouse,Other,Comedy,Male,35,Primetime,United-States,0.037464672,High,No
17025,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
17029,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
17030,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
17032,Never-married,Political,Comedy,Female,60,Primetime,United-States,0.037464672,High,Yes
17036,Divorced,Entertainment,Comedy,Male,50,Primetime,United-States,0.037464672,Medium,No
17044,Widowed,Auto,Other,Male,60,Primetime,Mexico,0.037464672,High,Yes
17047,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.037464672,High,Yes
17070,Divorced,Entertainment,Comedy,Male,42,Primetime,United-States,0.037464672,High,Yes
17071,Married-civ-spouse,Pharma,Direct,Female,40,Primetime,United-States,0.037464672,High,No
17085,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.049735954,High,Yes
17087,Married-civ-spouse,Other,Comedy,Male,30,Primetime,United-States,0.037464672,Medium,No
17090,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,Mexico,0.037464672,High,Yes
17096,Never-married,Auto,Comedy,Male,80,Primetime,United-States,0.037464672,High,Yes
17104,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,Dominican-Republic,0.037464672,Low,Yes
17105,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17115,Never-married,ClassAction,Infomercial,Female,45,Primetime,United-States,0.037464672,Low,Yes
17120,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
17125,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.037464672,Low,Yes
17126,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.037464672,High,Yes
17127,Never-married,Political,Comedy,Female,15,Morning,United-States,0.037464672,High,No
17128,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,Medium,No
17129,Married-civ-spouse,Pharma,Comedy,Female,55,Primetime,United-States,0.173579841,Medium,No
17142,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
17148,Separated,Auto,Comedy,Male,40,Primetime,Mexico,0.037464672,High,Yes
17167,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
17168,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,No
17175,Never-married,Political,Comedy,Male,20,Morning,United-States,0.037464672,Low,No
17182,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.037464672,High,Yes
17183,Never-married,Political,Comedy,Female,45,Morning,United-States,0.037464672,Low,Yes
17195,Married-civ-spouse,Pharma,Comedy,Female,38,Primetime,United-States,0.037464672,High,No
17197,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,Mexico,0.037464672,Low,No
17207,Widowed,Entertainment,Drama,Male,10,Daytime,United-States,0.037464672,High,Yes
17210,Never-married,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
17221,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17222,Married-civ-spouse,Pharma,Infomercial,Female,46,Primetime,United-States,0.037464672,High,Yes
17223,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,Yes
17227,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
17229,Married-civ-spouse,Pharma,Comedy,Female,70,Morning,United-States,0.037464672,High,Yes
17231,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.102233936,High,Yes
17240,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
17245,Widowed,Auto,Comedy,Male,24,Daytime,United-States,0.037464672,High,Yes
17254,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
17257,Divorced,Entertainment,Infomercial,Female,48,Primetime,United-States,0.037464672,Low,No
17259,Never-married,Auto,Comedy,Male,20,Morning,United-States,0.037464672,High,No
17262,Never-married,Entertainment,Infomercial,Male,52,Primetime,United-States,0.037464672,High,Yes
17267,Divorced,Auto,Comedy,Male,41,Morning,United-States,0.037464672,Low,Yes
17285,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
17297,Never-married,ClassAction,Comedy,Female,30,Morning,United-States,0.037464672,Low,Yes
17305,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17308,Separated,Entertainment,Comedy,Female,47,Primetime,United-States,0.037464672,High,No
17310,Married-civ-spouse,Pharma,Comedy,Female,20,Daytime,United-States,0.057642745,High,Yes
17315,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
17317,Widowed,Auto,Comedy,Male,20,Primetime,United-States,0.037464672,High,Yes
17320,Married-spouse-absent,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
17321,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,High,Yes
17324,Married-civ-spouse,Pharma,Infomercial,Female,40,Primetime,United-States,0.037464672,High,Yes
17328,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.173579841,High,Yes
17334,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,Yes
17345,Separated,Political,Comedy,Male,55,Primetime,United-States,0.037464672,High,Yes
17356,Never-married,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,Low,Yes
17357,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
17358,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
17363,Separated,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
17364,Married-civ-spouse,Pharma,Comedy,Female,25,Morning,United-States,0.037464672,Low,No
17377,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.03324159,High,Yes
17379,Divorced,Political,Direct,Male,25,Primetime,United-States,0.037464672,High,Yes
17382,Married-civ-spouse,Pharma,Other,Female,60,Primetime,United-States,0.037464672,High,Yes
17385,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17386,Never-married,Political,Comedy,Female,15,Morning,United-States,0.037464672,Medium,No
17396,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17404,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,No
17407,Married-civ-spouse,Pharma,Comedy,Female,21,Daytime,United-States,0.041167832,Low,No
17410,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
17418,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.037464672,Medium,No
17424,Divorced,Entertainment,Comedy,Male,36,Primetime,United-States,0.037464672,High,Yes
17431,Never-married,Political,Comedy,Male,15,Morning,United-States,0.037464672,Low,No
17434,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17440,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
17443,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
17450,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Medium,No
17451,Divorced,Entertainment,Infomercial,Male,45,Primetime,United-States,0.037464672,Low,Yes
17455,Never-married,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17458,Divorced,Auto,Drama,Female,50,Primetime,Philippines,0.037464672,High,Yes
17459,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
17464,Never-married,Auto,Infomercial,Male,40,Morning,United-States,0.037464672,Low,Yes
17469,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,No
17472,Widowed,Auto,Comedy,Male,32,Daytime,United-States,0.037464672,High,No
17473,Divorced,Auto,Comedy,Male,43,Daytime,Germany,0.037464672,High,Yes
17477,Never-married,Political,Comedy,Female,50,Morning,United-States,0.037464672,High,No
17479,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17482,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.037464672,Medium,No
17483,Married-civ-spouse,Pharma,Comedy,Female,45,Morning,United-States,0.037464672,High,Yes
17498,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.037464672,Medium,No
17502,Married-civ-spouse,Other,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
17507,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
17515,Divorced,Entertainment,Infomercial,Male,32,Primetime,United-States,0.037464672,Medium,No
17522,Married-civ-spouse,Pharma,Comedy,Female,40,Daytime,United-States,0.037464672,High,Yes
17528,Married-civ-spouse,Pharma,Infomercial,Female,40,Primetime,United-States,0.037464672,Low,No
17534,Married-civ-spouse,Other,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
17536,Married-civ-spouse,ClassAction,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
17539,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17553,Married-civ-spouse,Pharma,Comedy,Female,53,Daytime,United-States,0.037464672,High,No
17558,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.173579841,High,No
17559,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
17564,Married-civ-spouse,Pharma,Comedy,Female,10,Daytime,United-States,1,High,Yes
17567,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Low,No
17576,Widowed,Auto,Comedy,Male,50,Primetime,United-States,0.037464672,High,No
17580,Married-civ-spouse,Pharma,Comedy,Female,18,Primetime,United-States,0.037464672,High,Yes
17582,Married-civ-spouse,Other,Drama,Male,40,Primetime,China,1,High,Yes
17584,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.29810451,High,Yes
17586,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
17590,Divorced,Auto,Comedy,Female,55,Primetime,United-States,0.037464672,Medium,No
17595,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,High,No
17596,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17597,Married-civ-spouse,Pharma,Comedy,Female,55,Morning,United-States,0.037464672,Medium,No
17599,Never-married,ClassAction,Comedy,Male,35,Morning,United-States,0.037464672,High,No
17601,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.037464672,High,Yes
17603,Never-married,Political,Comedy,Female,50,Morning,United-States,0.037464672,High,No
17604,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,High,Yes
17609,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
17613,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Medium,No
17615,Married-civ-spouse,Pharma,Comedy,Female,45,Primetime,United-States,0.037464672,High,Yes
17618,Never-married,Auto,Comedy,Female,52,Primetime,United-States,0.037464672,High,Yes
17622,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17623,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,No
17630,Never-married,Auto,Comedy,Female,45,Morning,United-States,0.037464672,High,Yes
17639,Married-civ-spouse,Other,Comedy,Male,26,Morning,United-States,0.037464672,High,No
17645,Never-married,Political,Comedy,Female,20,Morning,United-States,0.037464672,High,No
17650,Never-married,Auto,Comedy,Male,40,Morning,Germany,0.037464672,High,Yes
17651,Married-civ-spouse,Pharma,Comedy,Female,40,Morning,United-States,0.037464672,Low,Yes
17655,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,Low,No
17657,Never-married,Political,Comedy,Female,20,Morning,United-States,0.037464672,High,Yes
17660,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.037464672,Low,No
17680,Separated,Political,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17682,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.037464672,Low,Yes
17684,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Medium,No
17686,Divorced,Auto,Comedy,Female,50,Morning,United-States,0.037464672,High,Yes
17696,Divorced,Entertainment,Infomercial,Male,25,Primetime,United-States,0.037464672,High,No
17699,Married-civ-spouse,Pharma,Comedy,Female,60,Primetime,United-States,0.037464672,Low,No
17707,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.037464672,Low,No
17713,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.037464672,Low,No
17718,Married-civ-spouse,Pharma,Comedy,Female,50,Primetime,United-States,0.037464672,High,Yes
17722,Married-civ-spouse,Pharma,Infomercial,Female,40,Morning,United-States,0.037464672,High,No
17724,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.037464672,Low,No
17728,Never-married,Auto,Comedy,Male,40,Morning,Cuba,0.037464672,High,No
17731,Never-married,Auto,Comedy,Male,64,Primetime,United-States,0.037464672,High,No
17746,Separated,Entertainment,Comedy,Male,60,Primetime,United-States,0.037464672,High,No
17747,Never-married,Political,Comedy,Female,48,Primetime,United-States,0.037464672,High,Yes
17755,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17765,Married-civ-spouse,Pharma,Comedy,Female,55,Morning,United-States,0.037464672,High,Yes
17776,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,Low,Yes
17786,Never-married,Political,Comedy,Male,40,Morning,United-States,0.037464672,Low,No
17792,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.037464672,Low,Yes
17797,Separated,Entertainment,Comedy,Male,40,Morning,United-States,0.037464672,Low,Yes
17801,Married-civ-spouse,Other,Comedy,Male,35,Primetime,United-States,0.037464672,Low,No
17802,Married-civ-spouse,Pharma,Comedy,Female,70,Primetime,United-States,0.037464672,High,Yes
17809,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,No
17818,Married-civ-spouse,Pharma,Comedy,Female,40,Primetime,United-States,0.037464672,High,Yes
17819,Never-married,Political,Comedy,Female,60,Morning,United-States,0.037464672,High,Yes
17834,Married-civ-spouse,Other,Comedy,Male,20,Morning,United-States,0.037464672,High,No
17838,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.037464672,High,No
