id,realtionship_status,industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
8849,Separated,Auto,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
10752,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
11838,Never-married,Auto,Comedy,Male,35,Morning,United-States,0.027464672,Low,Yes,FALSE
12178,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
24694,Divorced,Auto,Comedy,Male,80,Daytime,El-Salvador,0.027464672,Low,Yes,FALSE
14682,Married-civ-spouse,Pharma,Comedy,Male,37,Daytime,United-States,0.027464672,Low,No,FALSE
11581,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,High,No,TRUE
7377,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
27339,Married-civ-spouse,Other,Comedy,Female,27,Morning,United-States,0.027464672,Low,Yes,FALSE
2950,Married-civ-spouse,Pharma,Comedy,Male,54,Primetime,United-States,0.027464672,Low,No,TRUE
27616,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.027464672,High,Yes,FALSE
27805,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,Low,Yes,TRUE
18337,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
15223,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
4091,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
29176,Married-civ-spouse,Other,Comedy,Female,48,Morning,United-States,0.027464672,High,Yes,FALSE
18767,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672,Low,No,FALSE
27392,Never-married,Auto,Infomercial,Female,40,Primetime,Haiti,0.027464672,Low,Yes,FALSE
24507,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672,High,No,FALSE
16669,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
6109,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
21092,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
3681,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672,High,Yes,FALSE
6370,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
21212,Never-married,Auto,Comedy,Male,25,Morning,United-States,0.027464672,Low,Yes,FALSE
6317,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
1649,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
5439,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
10701,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.027464672,Low,No,TRUE
11094,Divorced,Auto,Comedy,Female,52,Primetime,United-States,0.027464672,Low,Yes,TRUE
3602,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672,Low,Yes,FALSE
7978,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
28044,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,FALSE
14135,Divorced,Entertainment,Drama,Female,36,Primetime,Iran,0.027464672,High,Yes,FALSE
22059,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
7951,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,TRUE
30396,Married-civ-spouse,Pharma,Comedy,Male,45,Daytime,United-States,0.027464672,Low,Yes,TRUE
29024,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
29761,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Low,No,TRUE
1670,Never-married,Auto,Comedy,Male,40,Morning,El-Salvador,0.027464672,Low,Yes,FALSE
8228,Never-married,Auto,Comedy,Female,43,Primetime,United-States,0.072688017,Low,Yes,FALSE
556,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
3009,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
4601,Never-married,ClassAction,Comedy,Male,60,Primetime,United-States,0.027464672,Medium,Yes,FALSE
8178,Widowed,Auto,Comedy,Male,40,Daytime,Guatemala,0.027464672,High,No,FALSE
2150,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.09844101,Low,No,TRUE
444,Never-married,Auto,Comedy,Male,20,Morning,United-States,0.027464672,Low,Yes,FALSE
19371,Married-civ-spouse,Other,Comedy,Female,20,Primetime,Canada,0.173579841,Low,No,TRUE
30776,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
16874,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,TRUE
8245,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,TRUE
20746,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.09844101,Low,Yes,TRUE
22244,Married-civ-spouse,Pharma,Infomercial,Male,90,Primetime,United-States,0.027464672,Low,Yes,FALSE
24491,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
17514,Married-civ-spouse,Pharma,Comedy,Male,10,Primetime,United-States,0.027464672,Low,Yes,FALSE
5064,Married-civ-spouse,Pharma,Comedy,Male,52,Primetime,United-States,0.118747751,Medium,No,TRUE
24212,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
1157,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672,Low,No,FALSE
18146,Never-married,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
1931,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.111239703,High,No,TRUE
13649,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
19110,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
509,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.077823055,Low,Yes,TRUE
9504,Divorced,Auto,Comedy,Female,7,Primetime,Germany,0.063195978,Low,Yes,FALSE
23568,Divorced,Entertainment,Comedy,Female,55,Primetime,United-States,0.027464672,Low,No,FALSE
27953,Never-married,Political,Comedy,Female,30,Morning,United-States,0.027464672,Low,Yes,FALSE
25861,Divorced,Auto,Comedy,Male,60,Morning,Jamaica,0.027464672,Low,Yes,FALSE
15265,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
18629,Married-civ-spouse,Pharma,Comedy,Male,25,Morning,United-States,0.027464672,Low,Yes,FALSE
21224,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672,High,No,FALSE
25073,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672,High,No,FALSE
7335,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672,High,No,FALSE
2157,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
1761,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
19926,Never-married,Political,Comedy,Male,10,Morning,United-States,0.027464672,High,Yes,FALSE
4565,Never-married,Auto,Infomercial,Male,33,Morning,United-States,0.027464672,Low,Yes,FALSE
19831,Never-married,Auto,Comedy,Female,40,Primetime,Mexico,0.027464672,Low,Yes,FALSE
28557,Never-married,Auto,Comedy,Male,65,Morning,United-States,0.027464672,Low,Yes,FALSE
26896,Married-civ-spouse,Pharma,Infomercial,Male,36,Primetime,United-States,0.027464672,Low,Yes,FALSE
22867,Never-married,Political,Comedy,Female,32,Morning,United-States,0.027464672,High,Yes,FALSE
15155,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,TRUE
5363,Widowed,Entertainment,Comedy,Female,10,Daytime,United-States,0.027464672,Low,Yes,FALSE
14062,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
9255,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.09844101,Low,Yes,TRUE
12903,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.102233936,High,No,TRUE
31834,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
27198,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,1,Medium,No,TRUE
364,Never-married,ClassAction,Infomercial,Female,12,Morning,International,0.027464672,High,Yes,FALSE
2201,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
31474,Divorced,Auto,Comedy,Female,38,Primetime,United-States,0.027464672,Low,No,FALSE
26938,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,Low,Yes,TRUE
11905,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
27464,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Medium,No,TRUE
14203,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
31625,Married-civ-spouse,Pharma,Drama,Male,49,Primetime,International,0.027464672,Low,Yes,FALSE
19433,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672,Low,No,FALSE
30852,Never-married,Political,Infomercial,Female,42,Morning,United-States,0.048627253,Low,Yes,FALSE
30346,Never-married,Auto,Comedy,Female,38,Primetime,United-States,0.027464672,Low,Yes,FALSE
22391,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Medium,No,TRUE
13257,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
31919,Never-married,Auto,Comedy,Female,60,Morning,United-States,0.027464672,Medium,No,FALSE
30933,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
3908,Widowed,Auto,Comedy,Female,32,Primetime,United-States,0.027464672,Low,Yes,FALSE
14841,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,FALSE
29339,Married-civ-spouse,Pharma,Comedy,Male,15,Morning,Mexico,0.027464672,Low,No,FALSE
16549,Never-married,ClassAction,Direct,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
22711,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672,High,Yes,TRUE
3580,Married-civ-spouse,Pharma,Comedy,Male,6,Daytime,United-States,0.027464672,Low,Yes,FALSE
27401,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,TRUE
20396,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
15129,Divorced,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
28607,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,International,0.027464672,Low,Yes,FALSE
30815,Married-civ-spouse,ClassAction,Drama,Female,30,Primetime,International,0.027464672,Low,Yes,FALSE
2430,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
31126,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672,Low,No,FALSE
12282,Married-spouse-absent,Auto,Infomercial,Male,40,Primetime,United-States,0.111239703,High,Yes,TRUE
30919,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.066988903,High,No,FALSE
7887,Separated,Political,Other,Female,10,Morning,United-States,0.002577244,Low,Yes,TRUE
18561,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,Yes,FALSE
15164,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,TRUE
26918,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672,Low,Yes,FALSE
18247,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
2686,Never-married,Auto,Comedy,Male,20,Morning,United-States,0.027464672,Low,Yes,FALSE
29190,Never-married,Auto,Drama,Male,40,Morning,Cambodia,0.027464672,Low,Yes,FALSE
7092,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
15415,Never-married,Political,Comedy,Female,20,Morning,International,0.027464672,High,Yes,FALSE
26780,Widowed,Auto,Comedy,Male,40,Daytime,United-States,0.027464672,Low,No,FALSE
11711,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
12287,Never-married,ClassAction,Direct,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
4167,Divorced,Auto,Comedy,Female,60,Primetime,United-States,0.027464672,Low,No,FALSE
6760,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
24819,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Medium,No,TRUE
30178,Never-married,Auto,Infomercial,Male,66,Primetime,United-States,1,Low,No,TRUE
27166,Married-civ-spouse,Pharma,Comedy,Male,42,Primetime,United-States,0.027464672,Low,Yes,TRUE
21324,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
17097,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
30773,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
32555,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
3897,Married-spouse-absent,Auto,Direct,Male,40,Morning,Mexico,0.027464672,High,No,FALSE
16541,Married-civ-spouse,Pharma,Comedy,Male,43,Primetime,United-States,0.027464672,High,No,TRUE
24785,Married-civ-spouse,Other,Comedy,Female,50,Primetime,United-States,0.027464672,Low,No,FALSE
7035,Never-married,Auto,Comedy,Female,84,Morning,United-States,0.027464672,Low,Yes,FALSE
7799,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672,Low,Yes,TRUE
5989,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
17923,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
3609,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.003977709,Low,No,TRUE
10228,Never-married,Entertainment,Comedy,Male,50,Morning,United-States,0.12045943,Low,Yes,TRUE
24041,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,High,Yes,FALSE
23509,Divorced,Entertainment,Comedy,Female,40,Daytime,United-States,0.027464672,High,Yes,FALSE
24255,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.052721667,High,Yes,TRUE
22701,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672,Low,Yes,FALSE
17008,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,Germany,0.027464672,Medium,No,FALSE
13927,Married-civ-spouse,Other,Comedy,Female,45,Primetime,United-States,0.076218356,High,No,FALSE
14511,Divorced,Entertainment,Comedy,Male,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
31711,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
26157,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
274,Divorced,Entertainment,Comedy,Female,28,Primetime,United-States,0.027464672,High,Yes,FALSE
28826,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672,High,No,FALSE
24794,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
345,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
3968,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672,High,No,FALSE
6609,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,FALSE
20039,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
25413,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
18430,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,United-States,0.027464672,Low,No,FALSE
19192,Divorced,Auto,Drama,Female,50,Primetime,Japan,1,Low,Yes,TRUE
9935,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Medium,No,TRUE
13611,Married-civ-spouse,Pharma,Comedy,Male,17,Primetime,United-States,0.027464672,Low,Yes,FALSE
30998,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
14610,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
27317,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
10062,Married-civ-spouse,Pharma,Comedy,Male,35,Daytime,United-States,0.027464672,High,No,TRUE
27348,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
18455,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672,Low,No,FALSE
19632,Married-civ-spouse,Other,Drama,Female,45,Primetime,Laos,0.027464672,Low,Yes,FALSE
16100,Never-married,Political,Comedy,Male,24,Morning,United-States,0.027464672,Medium,No,FALSE
7110,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
1966,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
18185,Married-civ-spouse,Pharma,Comedy,Male,30,Daytime,United-States,0.027464672,Low,Yes,TRUE
8585,Never-married,Auto,Infomercial,Male,40,Primetime,Mexico,0.027464672,High,No,FALSE
23359,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,Low,No,FALSE
27160,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
22991,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
10035,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
21351,Never-married,Political,Comedy,Female,30,Morning,United-States,0.027464672,Low,Yes,FALSE
265,Divorced,Auto,Drama,Male,20,Primetime,Vietnam,0.027464672,Low,Yes,FALSE
6330,Divorced,Entertainment,Comedy,Female,49,Primetime,United-States,0.027464672,Low,No,FALSE
11320,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,Jamaica,0.027464672,Low,Yes,FALSE
18591,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
11172,Divorced,Auto,Comedy,Male,40,Primetime,England,0.027464672,High,No,FALSE
4920,Married-civ-spouse,Pharma,Drama,Male,50,Primetime,South,0.027464672,Low,Yes,TRUE
20431,Never-married,Political,Drama,Female,23,Morning,United-States,0.027464672,High,No,FALSE
15652,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.164437918,Low,No,TRUE
25850,Married-spouse-absent,Auto,Comedy,Male,24,Morning,International,0.027464672,Low,Yes,FALSE
22114,Never-married,Auto,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,TRUE
29043,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672,Medium,No,FALSE
14224,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,TRUE
14140,Divorced,Auto,Comedy,Male,42,Primetime,United-States,0.027464672,Low,Yes,FALSE
2972,Never-married,ClassAction,Infomercial,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
19273,Divorced,Auto,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
18479,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.090650924,Low,No,FALSE
19305,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672,Medium,No,FALSE
7567,Married-civ-spouse,Pharma,Comedy,Male,72,Primetime,United-States,0.027464672,Medium,No,FALSE
